#,Date & Time,Air Temperature (°C),Globe Temperature (°C),Air Velocity (m/s)
7676,5/2/2025 10:20,27.784,27.51,0.002
7677,5/2/2025 10:20,27.785,27.511,0.05
7678,5/2/2025 10:20,27.785,27.511,0.04
7679,5/2/2025 10:20,27.785,27.511,0.004
7680,5/2/2025 10:20,27.787,27.511,0.026
7681,5/2/2025 10:20,27.787,27.513,0.002
7682,5/2/2025 10:20,27.787,27.513,0.002
7683,5/2/2025 10:20,27.788,27.513,0.002
7684,5/2/2025 10:20,27.788,27.513,0.002
7685,5/2/2025 10:20,27.788,27.513,0.002
7686,5/2/2025 10:20,27.79,27.514,0.002
7687,5/2/2025 10:20,27.79,27.514,0.002
7688,5/2/2025 10:20,27.79,27.517,0.002
7689,5/2/2025 10:20,27.792,27.519,0.002
7690,5/2/2025 10:20,27.792,27.521,0.006
7691,5/2/2025 10:20,27.792,27.522,0.019
7692,5/2/2025 10:20,27.793,27.522,0.028
7693,5/2/2025 10:21,27.793,27.524,0.032
7694,5/2/2025 10:21,27.795,27.524,0.039
7695,5/2/2025 10:21,27.795,27.522,0.046
7696,5/2/2025 10:21,27.795,27.522,0.018
7697,5/2/2025 10:21,27.796,27.522,0.035
7698,5/2/2025 10:21,27.796,27.524,0.003
7699,5/2/2025 10:21,27.796,27.524,0.002
7700,5/2/2025 10:21,27.798,27.524,0.002
7701,5/2/2025 10:21,27.798,27.522,0.002
7702,5/2/2025 10:21,27.799,27.521,0.002
7703,5/2/2025 10:21,27.799,27.519,0.002
7704,5/2/2025 10:21,27.799,27.517,0.002
7705,5/2/2025 10:21,27.801,27.516,0.007
7706,5/2/2025 10:21,27.801,27.514,0.022
7707,5/2/2025 10:21,27.802,27.513,0.054
7708,5/2/2025 10:21,27.802,27.511,0.051
7709,5/2/2025 10:21,27.802,27.511,0.054
7710,5/2/2025 10:21,27.804,27.513,0.04
7711,5/2/2025 10:21,27.804,27.513,0.002
7712,5/2/2025 10:21,27.805,27.513,0.002
7713,5/2/2025 10:21,27.805,27.513,0.002
7714,5/2/2025 10:21,27.807,27.514,0.002
7715,5/2/2025 10:21,27.807,27.514,0.002
7716,5/2/2025 10:21,27.807,27.514,0.002
7717,5/2/2025 10:21,27.809,27.514,0.002
7718,5/2/2025 10:21,27.809,27.516,0.002
7719,5/2/2025 10:21,27.81,27.516,0.002
7720,5/2/2025 10:21,27.81,27.516,0.002
7721,5/2/2025 10:21,27.812,27.517,0.002
7722,5/2/2025 10:21,27.812,27.519,0.002
7723,5/2/2025 10:21,27.812,27.519,0.002
7724,5/2/2025 10:21,27.813,27.519,0.002
7725,5/2/2025 10:21,27.813,27.519,0.002
7726,5/2/2025 10:21,27.815,27.519,0.002
7727,5/2/2025 10:21,27.815,27.519,0.014
7728,5/2/2025 10:21,27.816,27.521,0.052
7729,5/2/2025 10:21,27.816,27.522,0.065
7730,5/2/2025 10:21,27.818,27.524,0.059
7731,5/2/2025 10:21,27.818,27.524,0.042
7732,5/2/2025 10:21,27.819,27.525,0.066
7733,5/2/2025 10:21,27.819,27.527,0.057
7734,5/2/2025 10:21,27.819,27.527,0.05
7735,5/2/2025 10:21,27.821,27.527,0.061
7736,5/2/2025 10:21,27.821,27.528,0.072
7737,5/2/2025 10:21,27.822,27.531,0.054
7738,5/2/2025 10:21,27.822,27.531,0.047
7739,5/2/2025 10:21,27.824,27.531,0.064
7740,5/2/2025 10:21,27.824,27.528,0.072
7741,5/2/2025 10:21,27.825,27.528,0.079
7742,5/2/2025 10:21,27.825,27.528,0.067
7743,5/2/2025 10:21,27.827,27.53,0.061
7744,5/2/2025 10:21,27.827,27.531,0.06
7745,5/2/2025 10:21,27.827,27.533,0.059
7746,5/2/2025 10:21,27.829,27.533,0.003
7747,5/2/2025 10:21,27.829,27.534,0.002
7748,5/2/2025 10:21,27.83,27.536,0.002
7749,5/2/2025 10:21,27.83,27.537,0.002
7750,5/2/2025 10:21,27.832,27.539,0.002
7751,5/2/2025 10:21,27.832,27.541,0.002
7752,5/2/2025 10:21,27.833,27.542,0.002
7753,5/2/2025 10:22,27.833,27.542,0.008
7754,5/2/2025 10:22,27.833,27.541,0.029
7755,5/2/2025 10:22,27.835,27.541,0.029
7756,5/2/2025 10:22,27.835,27.541,0.053
7757,5/2/2025 10:22,27.836,27.541,0.056
7758,5/2/2025 10:22,27.836,27.542,0.034
7759,5/2/2025 10:22,27.838,27.544,0.002
7760,5/2/2025 10:22,27.838,27.547,0.002
7761,5/2/2025 10:22,27.839,27.548,0.002
7762,5/2/2025 10:22,27.839,27.55,0.002
7763,5/2/2025 10:22,27.841,27.551,0.002
7764,5/2/2025 10:22,27.841,27.55,0.002
7765,5/2/2025 10:22,27.841,27.548,0.038
7766,5/2/2025 10:22,27.842,27.545,0.04
7767,5/2/2025 10:22,27.842,27.544,0.048
7768,5/2/2025 10:22,27.844,27.542,0.066
7769,5/2/2025 10:22,27.844,27.539,0.063
7770,5/2/2025 10:22,27.846,27.537,0.074
7771,5/2/2025 10:22,27.846,27.534,0.089
7772,5/2/2025 10:22,27.846,27.531,0.074
7773,5/2/2025 10:22,27.847,27.528,0.072
7774,5/2/2025 10:22,27.847,27.525,0.068
7775,5/2/2025 10:22,27.849,27.524,0.073
7776,5/2/2025 10:22,27.849,27.524,0.064
7777,5/2/2025 10:22,27.849,27.522,0.063
7778,5/2/2025 10:22,27.85,27.521,0.052
7779,5/2/2025 10:22,27.85,27.519,0.056
7780,5/2/2025 10:22,27.85,27.519,0.084
7781,5/2/2025 10:22,27.852,27.519,0.075
7782,5/2/2025 10:22,27.852,27.521,0.078
7783,5/2/2025 10:22,27.852,27.521,0.069
7784,5/2/2025 10:22,27.853,27.522,0.082
7785,5/2/2025 10:22,27.853,27.524,0.062
7786,5/2/2025 10:22,27.853,27.524,0.055
7787,5/2/2025 10:22,27.853,27.525,0.042
7788,5/2/2025 10:22,27.855,27.527,0.03
7789,5/2/2025 10:22,27.855,27.53,0.004
7790,5/2/2025 10:22,27.855,27.531,0.02
7791,5/2/2025 10:22,27.855,27.531,0.05
7792,5/2/2025 10:22,27.856,27.533,0.054
7793,5/2/2025 10:22,27.856,27.534,0.062
7794,5/2/2025 10:22,27.856,27.534,0.063
7795,5/2/2025 10:22,27.856,27.536,0.06
7796,5/2/2025 10:22,27.858,27.537,0.057
7797,5/2/2025 10:22,27.858,27.539,0.047
7798,5/2/2025 10:22,27.858,27.541,0.051
7799,5/2/2025 10:22,27.858,27.542,0.044
7800,5/2/2025 10:22,27.858,27.541,0.048
7801,5/2/2025 10:22,27.859,27.539,0.063
7802,5/2/2025 10:22,27.859,27.537,0.054
7803,5/2/2025 10:22,27.859,27.536,0.049
7804,5/2/2025 10:22,27.859,27.534,0.052
7805,5/2/2025 10:22,27.859,27.533,0.06
7806,5/2/2025 10:22,27.861,27.531,0.057
7807,5/2/2025 10:22,27.861,27.531,0.05
7808,5/2/2025 10:22,27.861,27.531,0.057
7809,5/2/2025 10:22,27.861,27.533,0.018
7810,5/2/2025 10:22,27.861,27.533,0.003
7811,5/2/2025 10:22,27.861,27.533,0.002
7812,5/2/2025 10:22,27.862,27.531,0.002
7813,5/2/2025 10:23,27.862,27.531,0.015
7814,5/2/2025 10:23,27.862,27.53,0.046
7815,5/2/2025 10:23,27.862,27.528,0.046
7816,5/2/2025 10:23,27.862,27.527,0.002
7817,5/2/2025 10:23,27.862,27.527,0.002
7818,5/2/2025 10:23,27.864,27.527,0.002
7819,5/2/2025 10:23,27.864,27.527,0.002
7820,5/2/2025 10:23,27.864,27.525,0.002
7821,5/2/2025 10:23,27.864,27.525,0.002
7822,5/2/2025 10:23,27.864,27.524,0.002
7823,5/2/2025 10:23,27.864,27.524,0.002
7824,5/2/2025 10:23,27.866,27.524,0.002
7825,5/2/2025 10:23,27.866,27.524,0.002
7826,5/2/2025 10:23,27.866,27.524,0.002
7827,5/2/2025 10:23,27.866,27.525,0.002
7828,5/2/2025 10:23,27.866,27.525,0.009
7829,5/2/2025 10:23,27.866,27.525,0.051
7830,5/2/2025 10:23,27.867,27.525,0.038
7831,5/2/2025 10:23,27.867,27.525,0.012
7832,5/2/2025 10:23,27.867,27.525,0.002
7833,5/2/2025 10:23,27.867,27.527,0.053
7834,5/2/2025 10:23,27.867,27.528,0.002
7835,5/2/2025 10:23,27.867,27.528,0.01
7836,5/2/2025 10:23,27.867,27.528,0.014
7837,5/2/2025 10:23,27.867,27.531,0.013
7838,5/2/2025 10:23,27.869,27.533,0.002
7839,5/2/2025 10:23,27.869,27.536,0.002
7840,5/2/2025 10:23,27.869,27.539,0.029
7841,5/2/2025 10:23,27.869,27.541,0.048
7842,5/2/2025 10:23,27.869,27.542,0.01
7843,5/2/2025 10:23,27.869,27.544,0.002
7844,5/2/2025 10:23,27.869,27.545,0.05
7845,5/2/2025 10:23,27.87,27.547,0.007
7846,5/2/2025 10:23,27.87,27.547,0.004
7847,5/2/2025 10:23,27.87,27.548,0.002
7848,5/2/2025 10:23,27.87,27.55,0.011
7849,5/2/2025 10:23,27.87,27.553,0.054
7850,5/2/2025 10:23,27.87,27.554,0.058
7851,5/2/2025 10:23,27.87,27.554,0.05
7852,5/2/2025 10:23,27.87,27.556,0.002
7853,5/2/2025 10:23,27.872,27.556,0.002
7854,5/2/2025 10:23,27.872,27.556,0.002
7855,5/2/2025 10:23,27.872,27.556,0.004
7856,5/2/2025 10:23,27.872,27.557,0.002
7857,5/2/2025 10:23,27.872,27.557,0.002
7858,5/2/2025 10:23,27.872,27.559,0.038
7859,5/2/2025 10:23,27.873,27.561,0.027
7860,5/2/2025 10:23,27.873,27.562,0.054
7861,5/2/2025 10:23,27.873,27.564,0.057
7862,5/2/2025 10:23,27.873,27.565,0.053
7863,5/2/2025 10:23,27.873,27.567,0.049
7864,5/2/2025 10:23,27.873,27.568,0.034
7865,5/2/2025 10:23,27.873,27.57,0.028
7866,5/2/2025 10:23,27.873,27.571,0.028
7867,5/2/2025 10:23,27.875,27.574,0.026
7868,5/2/2025 10:23,27.875,27.576,0.045
7869,5/2/2025 10:23,27.875,27.577,0.053
7870,5/2/2025 10:23,27.875,27.577,0.059
7871,5/2/2025 10:23,27.875,27.579,0.004
7872,5/2/2025 10:23,27.875,27.581,0.002
7873,5/2/2025 10:24,27.875,27.581,0.042
7874,5/2/2025 10:24,27.875,27.582,0.034
7875,5/2/2025 10:24,27.876,27.582,0.005
7876,5/2/2025 10:24,27.876,27.584,0.052
7877,5/2/2025 10:24,27.876,27.585,0.062
7878,5/2/2025 10:24,27.876,27.585,0.066
7879,5/2/2025 10:24,27.876,27.585,0.056
7880,5/2/2025 10:24,27.876,27.585,0.06
7881,5/2/2025 10:24,27.876,27.585,0.05
7882,5/2/2025 10:24,27.876,27.585,0.067
7883,5/2/2025 10:24,27.878,27.585,0.062
7884,5/2/2025 10:24,27.878,27.587,0.073
7885,5/2/2025 10:24,27.878,27.587,0.082
7886,5/2/2025 10:24,27.878,27.587,0.112
7887,5/2/2025 10:24,27.878,27.587,0.088
7888,5/2/2025 10:24,27.878,27.585,0.06
7889,5/2/2025 10:24,27.878,27.585,0.068
7890,5/2/2025 10:24,27.879,27.585,0.053
7891,5/2/2025 10:24,27.879,27.584,0.084
7892,5/2/2025 10:24,27.879,27.582,0.069
7893,5/2/2025 10:24,27.879,27.581,0.117
7894,5/2/2025 10:24,27.879,27.577,0.112
7895,5/2/2025 10:24,27.879,27.576,0.113
7896,5/2/2025 10:24,27.881,27.576,0.055
7897,5/2/2025 10:24,27.881,27.576,0.089
7898,5/2/2025 10:24,27.881,27.576,0.1
7899,5/2/2025 10:24,27.881,27.574,0.112
7900,5/2/2025 10:24,27.881,27.573,0.097
7901,5/2/2025 10:24,27.881,27.571,0.067
7902,5/2/2025 10:24,27.883,27.57,0.09
7903,5/2/2025 10:24,27.883,27.57,0.05
7904,5/2/2025 10:24,27.883,27.568,0.069
7905,5/2/2025 10:24,27.883,27.568,0.055
7906,5/2/2025 10:24,27.883,27.567,0.05
7907,5/2/2025 10:24,27.883,27.567,0.055
7908,5/2/2025 10:24,27.884,27.567,0.082
7909,5/2/2025 10:24,27.884,27.567,0.125
7910,5/2/2025 10:24,27.884,27.565,0.084
7911,5/2/2025 10:24,27.884,27.565,0.065
7912,5/2/2025 10:24,27.884,27.565,0.072
7913,5/2/2025 10:24,27.884,27.562,0.085
7914,5/2/2025 10:24,27.884,27.559,0.08
7915,5/2/2025 10:24,27.886,27.556,0.092
7916,5/2/2025 10:24,27.886,27.553,0.07
7917,5/2/2025 10:24,27.886,27.548,0.132
7918,5/2/2025 10:24,27.886,27.545,0.089
7919,5/2/2025 10:24,27.886,27.541,0.109
7920,5/2/2025 10:24,27.886,27.536,0.096
7921,5/2/2025 10:24,27.886,27.533,0.09
7922,5/2/2025 10:24,27.887,27.528,0.084
7923,5/2/2025 10:24,27.887,27.525,0.06
7924,5/2/2025 10:24,27.887,27.524,0.048
7925,5/2/2025 10:24,27.887,27.524,0.028
7926,5/2/2025 10:24,27.887,27.524,0.006
7927,5/2/2025 10:24,27.887,27.525,0.002
7928,5/2/2025 10:24,27.887,27.527,0.002
7929,5/2/2025 10:24,27.889,27.528,0.002
7930,5/2/2025 10:24,27.889,27.531,0.002
7931,5/2/2025 10:24,27.889,27.534,0.002
7932,5/2/2025 10:24,27.889,27.537,0.002
7933,5/2/2025 10:25,27.889,27.539,0.002
7934,5/2/2025 10:25,27.889,27.542,0.041
7935,5/2/2025 10:25,27.89,27.545,0.071
7936,5/2/2025 10:25,27.89,27.548,0.05
7937,5/2/2025 10:25,27.89,27.55,0.05
7938,5/2/2025 10:25,27.89,27.55,0.01
7939,5/2/2025 10:25,27.89,27.551,0.011
7940,5/2/2025 10:25,27.892,27.553,0.002
7941,5/2/2025 10:25,27.892,27.553,0.002
7942,5/2/2025 10:25,27.892,27.554,0.002
7943,5/2/2025 10:25,27.892,27.556,0.002
7944,5/2/2025 10:25,27.892,27.559,0.002
7945,5/2/2025 10:25,27.893,27.561,0.002
7946,5/2/2025 10:25,27.893,27.564,0.002
7947,5/2/2025 10:25,27.893,27.567,0.002
7948,5/2/2025 10:25,27.893,27.568,0.004
7949,5/2/2025 10:25,27.893,27.571,0.004
7950,5/2/2025 10:25,27.895,27.571,0.002
7951,5/2/2025 10:25,27.895,27.571,0.018
7952,5/2/2025 10:25,27.895,27.57,0.021
7953,5/2/2025 10:25,27.895,27.57,0.004
7954,5/2/2025 10:25,27.896,27.57,0.002
7955,5/2/2025 10:25,27.896,27.57,0.002
7956,5/2/2025 10:25,27.896,27.57,0.005
7957,5/2/2025 10:25,27.896,27.57,0.002
7958,5/2/2025 10:25,27.898,27.57,0.002
7959,5/2/2025 10:25,27.898,27.573,0.005
7960,5/2/2025 10:25,27.898,27.574,0.002
7961,5/2/2025 10:25,27.898,27.577,0.002
7962,5/2/2025 10:25,27.899,27.579,0.002
7963,5/2/2025 10:25,27.899,27.581,0.002
7964,5/2/2025 10:25,27.899,27.584,0.002
7965,5/2/2025 10:25,27.901,27.585,0.022
7966,5/2/2025 10:25,27.901,27.587,0.052
7967,5/2/2025 10:25,27.901,27.588,0.061
7968,5/2/2025 10:25,27.901,27.588,0.06
7969,5/2/2025 10:25,27.903,27.588,0.055
7970,5/2/2025 10:25,27.903,27.588,0.108
7971,5/2/2025 10:25,27.903,27.587,0.059
7972,5/2/2025 10:25,27.904,27.587,0.051
7973,5/2/2025 10:25,27.904,27.588,0.083
7974,5/2/2025 10:25,27.904,27.587,0.058
7975,5/2/2025 10:25,27.906,27.587,0.067
7976,5/2/2025 10:25,27.906,27.585,0.065
7977,5/2/2025 10:25,27.906,27.585,0.067
7978,5/2/2025 10:25,27.906,27.584,0.067
7979,5/2/2025 10:25,27.907,27.582,0.069
7980,5/2/2025 10:25,27.907,27.582,0.103
7981,5/2/2025 10:25,27.907,27.582,0.104
7982,5/2/2025 10:25,27.909,27.584,0.088
7983,5/2/2025 10:25,27.909,27.585,0.095
7984,5/2/2025 10:25,27.909,27.585,0.087
7985,5/2/2025 10:25,27.909,27.587,0.048
7986,5/2/2025 10:25,27.91,27.588,0.052
7987,5/2/2025 10:25,27.91,27.59,0.002
7988,5/2/2025 10:25,27.91,27.591,0.024
7989,5/2/2025 10:25,27.91,27.594,0.012
7990,5/2/2025 10:25,27.912,27.596,0.021
7991,5/2/2025 10:25,27.912,27.599,0.002
7992,5/2/2025 10:25,27.912,27.602,0.021
7993,5/2/2025 10:26,27.912,27.604,0.002
7994,5/2/2025 10:26,27.913,27.605,0.025
7995,5/2/2025 10:26,27.913,27.607,0.002
7996,5/2/2025 10:26,27.913,27.608,0.002
7997,5/2/2025 10:26,27.915,27.608,0.039
7998,5/2/2025 10:26,27.915,27.61,0.002
7999,5/2/2025 10:26,27.915,27.611,0.002
8000,5/2/2025 10:26,27.915,27.613,0.002
8001,5/2/2025 10:26,27.916,27.613,0.051
8002,5/2/2025 10:26,27.916,27.611,0.075
8003,5/2/2025 10:26,27.916,27.61,0.071
8004,5/2/2025 10:26,27.916,27.608,0.058
8005,5/2/2025 10:26,27.918,27.608,0.06
8006,5/2/2025 10:26,27.918,27.608,0.029
8007,5/2/2025 10:26,27.918,27.61,0.044
8008,5/2/2025 10:26,27.92,27.61,0.049
8009,5/2/2025 10:26,27.92,27.61,0.095
8010,5/2/2025 10:26,27.92,27.611,0.081
8011,5/2/2025 10:26,27.92,27.61,0.063
8012,5/2/2025 10:26,27.921,27.61,0.07
8013,5/2/2025 10:26,27.921,27.61,0.066
8014,5/2/2025 10:26,27.921,27.611,0.052
8015,5/2/2025 10:26,27.921,27.613,0.058
8016,5/2/2025 10:26,27.923,27.614,0.058
8017,5/2/2025 10:26,27.923,27.616,0.052
8018,5/2/2025 10:26,27.923,27.617,0.067
8019,5/2/2025 10:26,27.923,27.619,0.087
8020,5/2/2025 10:26,27.924,27.619,0.04
8021,5/2/2025 10:26,27.924,27.621,0.062
8022,5/2/2025 10:26,27.924,27.622,0.054
8023,5/2/2025 10:26,27.924,27.624,0.073
8024,5/2/2025 10:26,27.926,27.625,0.052
8025,5/2/2025 10:26,27.926,27.628,0.002
8026,5/2/2025 10:26,27.926,27.628,0.03
8027,5/2/2025 10:26,27.926,27.628,0.077
8028,5/2/2025 10:26,27.927,27.628,0.06
8029,5/2/2025 10:26,27.927,27.628,0.071
8030,5/2/2025 10:26,27.927,27.627,0.059
8031,5/2/2025 10:26,27.927,27.627,0.055
8032,5/2/2025 10:26,27.929,27.627,0.064
8033,5/2/2025 10:26,27.929,27.628,0.069
8034,5/2/2025 10:26,27.929,27.627,0.086
8035,5/2/2025 10:26,27.929,27.625,0.086
8036,5/2/2025 10:26,27.93,27.622,0.079
8037,5/2/2025 10:26,27.93,27.621,0.108
8038,5/2/2025 10:26,27.93,27.619,0.101
8039,5/2/2025 10:26,27.93,27.617,0.092
8040,5/2/2025 10:26,27.93,27.616,0.091
8041,5/2/2025 10:26,27.932,27.614,0.067
8042,5/2/2025 10:26,27.932,27.614,0.067
8043,5/2/2025 10:26,27.932,27.613,0.078
8044,5/2/2025 10:26,27.932,27.613,0.079
8045,5/2/2025 10:26,27.933,27.61,0.077
8046,5/2/2025 10:26,27.933,27.607,0.073
8047,5/2/2025 10:26,27.933,27.604,0.077
8048,5/2/2025 10:26,27.933,27.601,0.08
8049,5/2/2025 10:26,27.933,27.597,0.074
8050,5/2/2025 10:26,27.935,27.593,0.088
8051,5/2/2025 10:26,27.935,27.591,0.078
8052,5/2/2025 10:26,27.935,27.59,0.084
8053,5/2/2025 10:27,27.935,27.587,0.08
8054,5/2/2025 10:27,27.935,27.585,0.08
8055,5/2/2025 10:27,27.937,27.584,0.079
8056,5/2/2025 10:27,27.937,27.581,0.083
8057,5/2/2025 10:27,27.937,27.579,0.066
8058,5/2/2025 10:27,27.937,27.577,0.07
8059,5/2/2025 10:27,27.937,27.574,0.071
8060,5/2/2025 10:27,27.937,27.573,0.089
8061,5/2/2025 10:27,27.938,27.573,0.109
8062,5/2/2025 10:27,27.938,27.574,0.095
8063,5/2/2025 10:27,27.938,27.574,0.117
8064,5/2/2025 10:27,27.938,27.574,0.115
8065,5/2/2025 10:27,27.938,27.573,0.102
8066,5/2/2025 10:27,27.94,27.571,0.088
8067,5/2/2025 10:27,27.94,27.57,0.066
8068,5/2/2025 10:27,27.94,27.571,0.068
8069,5/2/2025 10:27,27.94,27.571,0.066
8070,5/2/2025 10:27,27.94,27.571,0.061
8071,5/2/2025 10:27,27.94,27.571,0.055
8072,5/2/2025 10:27,27.941,27.573,0.059
8073,5/2/2025 10:27,27.941,27.573,0.077
8074,5/2/2025 10:27,27.941,27.574,0.071
8075,5/2/2025 10:27,27.941,27.574,0.062
8076,5/2/2025 10:27,27.941,27.573,0.038
8077,5/2/2025 10:27,27.941,27.573,0.002
8078,5/2/2025 10:27,27.943,27.574,0.077
8079,5/2/2025 10:27,27.943,27.576,0.067
8080,5/2/2025 10:27,27.943,27.577,0.069
8081,5/2/2025 10:27,27.943,27.579,0.072
8082,5/2/2025 10:27,27.943,27.581,0.054
8083,5/2/2025 10:27,27.943,27.584,0.035
8084,5/2/2025 10:27,27.943,27.587,0.064
8085,5/2/2025 10:27,27.944,27.588,0.078
8086,5/2/2025 10:27,27.944,27.591,0.05
8087,5/2/2025 10:27,27.944,27.594,0.046
8088,5/2/2025 10:27,27.944,27.596,0.112
8089,5/2/2025 10:27,27.944,27.596,0.127
8090,5/2/2025 10:27,27.944,27.597,0.113
8091,5/2/2025 10:27,27.946,27.597,0.11
8092,5/2/2025 10:27,27.946,27.597,0.114
8093,5/2/2025 10:27,27.946,27.596,0.113
8094,5/2/2025 10:27,27.946,27.596,0.064
8095,5/2/2025 10:27,27.946,27.597,0.079
8096,5/2/2025 10:27,27.946,27.599,0.052
8097,5/2/2025 10:27,27.946,27.599,0.067
8098,5/2/2025 10:27,27.946,27.599,0.056
8099,5/2/2025 10:27,27.947,27.599,0.091
8100,5/2/2025 10:27,27.947,27.599,0.085
8101,5/2/2025 10:27,27.947,27.597,0.056
8102,5/2/2025 10:27,27.947,27.597,0.047
8103,5/2/2025 10:27,27.947,27.596,0.096
8104,5/2/2025 10:27,27.947,27.593,0.113
8105,5/2/2025 10:27,27.947,27.59,0.136
8106,5/2/2025 10:27,27.947,27.588,0.113
8107,5/2/2025 10:27,27.947,27.588,0.113
8108,5/2/2025 10:27,27.949,27.59,0.127
8109,5/2/2025 10:27,27.949,27.591,0.107
8110,5/2/2025 10:27,27.949,27.593,0.086
8111,5/2/2025 10:27,27.949,27.596,0.069
8112,5/2/2025 10:27,27.949,27.597,0.067
8113,5/2/2025 10:28,27.949,27.599,0.048
8114,5/2/2025 10:28,27.949,27.601,0.055
8115,5/2/2025 10:28,27.949,27.601,0.056
8116,5/2/2025 10:28,27.949,27.599,0.063
8117,5/2/2025 10:28,27.949,27.599,0.05
8118,5/2/2025 10:28,27.949,27.601,0.097
8119,5/2/2025 10:28,27.949,27.604,0.084
8120,5/2/2025 10:28,27.949,27.605,0.09
8121,5/2/2025 10:28,27.95,27.605,0.082
8122,5/2/2025 10:28,27.95,27.604,0.087
8123,5/2/2025 10:28,27.95,27.602,0.101
8124,5/2/2025 10:28,27.95,27.599,0.087
8125,5/2/2025 10:28,27.95,27.597,0.116
8126,5/2/2025 10:28,27.95,27.594,0.098
8127,5/2/2025 10:28,27.95,27.591,0.115
8128,5/2/2025 10:28,27.95,27.59,0.101
8129,5/2/2025 10:28,27.95,27.588,0.107
8130,5/2/2025 10:28,27.95,27.588,0.088
8131,5/2/2025 10:28,27.95,27.588,0.11
8132,5/2/2025 10:28,27.95,27.587,0.109
8133,5/2/2025 10:28,27.952,27.585,0.135
8134,5/2/2025 10:28,27.952,27.585,0.108
8135,5/2/2025 10:28,27.952,27.584,0.105
8136,5/2/2025 10:28,27.952,27.582,0.095
8137,5/2/2025 10:28,27.952,27.584,0.065
8138,5/2/2025 10:28,27.952,27.587,0.045
8139,5/2/2025 10:28,27.952,27.59,0.049
8140,5/2/2025 10:28,27.952,27.593,0.008
8141,5/2/2025 10:28,27.952,27.596,0.018
8142,5/2/2025 10:28,27.952,27.599,0.072
8143,5/2/2025 10:28,27.952,27.602,0.079
8144,5/2/2025 10:28,27.952,27.604,0.125
8145,5/2/2025 10:28,27.952,27.604,0.117
8146,5/2/2025 10:28,27.952,27.604,0.123
8147,5/2/2025 10:28,27.952,27.605,0.12
8148,5/2/2025 10:28,27.952,27.607,0.123
8149,5/2/2025 10:28,27.952,27.608,0.097
8150,5/2/2025 10:28,27.952,27.608,0.072
8151,5/2/2025 10:28,27.952,27.608,0.067
8152,5/2/2025 10:28,27.952,27.607,0.068
8153,5/2/2025 10:28,27.952,27.608,0.055
8154,5/2/2025 10:28,27.952,27.608,0.078
8155,5/2/2025 10:28,27.952,27.61,0.052
8156,5/2/2025 10:28,27.952,27.611,0.037
8157,5/2/2025 10:28,27.952,27.613,0.043
8158,5/2/2025 10:28,27.952,27.614,0.063
8159,5/2/2025 10:28,27.952,27.616,0.054
8160,5/2/2025 10:28,27.952,27.619,0.063
8161,5/2/2025 10:28,27.952,27.622,0.031
8162,5/2/2025 10:28,27.952,27.625,0.002
8163,5/2/2025 10:28,27.952,27.628,0.046
8164,5/2/2025 10:28,27.952,27.631,0.056
8165,5/2/2025 10:28,27.952,27.634,0.008
8166,5/2/2025 10:28,27.952,27.636,0.004
8167,5/2/2025 10:28,27.952,27.637,0.048
8168,5/2/2025 10:28,27.952,27.639,0.038
8169,5/2/2025 10:28,27.952,27.639,0.041
8170,5/2/2025 10:28,27.952,27.639,0.066
8171,5/2/2025 10:28,27.952,27.639,0.072
8172,5/2/2025 10:28,27.952,27.637,0.058
8173,5/2/2025 10:29,27.952,27.636,0.089
8174,5/2/2025 10:29,27.954,27.636,0.086
8175,5/2/2025 10:29,27.954,27.636,0.063
8176,5/2/2025 10:29,27.954,27.633,0.092
8177,5/2/2025 10:29,27.954,27.63,0.083
8178,5/2/2025 10:29,27.954,27.627,0.102
8179,5/2/2025 10:29,27.954,27.624,0.099
8180,5/2/2025 10:29,27.954,27.622,0.091
8181,5/2/2025 10:29,27.954,27.622,0.054
8182,5/2/2025 10:29,27.954,27.621,0.118
8183,5/2/2025 10:29,27.954,27.619,0.105
8184,5/2/2025 10:29,27.954,27.619,0.091
8185,5/2/2025 10:29,27.954,27.617,0.102
8186,5/2/2025 10:29,27.954,27.616,0.086
8187,5/2/2025 10:29,27.954,27.613,0.056
8188,5/2/2025 10:29,27.954,27.611,0.06
8189,5/2/2025 10:29,27.954,27.61,0.046
8190,5/2/2025 10:29,27.954,27.608,0.041
8191,5/2/2025 10:29,27.954,27.608,0.002
8192,5/2/2025 10:29,27.954,27.608,0.002
8193,5/2/2025 10:29,27.955,27.61,0.002
8194,5/2/2025 10:29,27.955,27.613,0.002
8195,5/2/2025 10:29,27.955,27.616,0.002
8196,5/2/2025 10:29,27.955,27.619,0.021
8197,5/2/2025 10:29,27.955,27.622,0.002
8198,5/2/2025 10:29,27.955,27.624,0.002
8199,5/2/2025 10:29,27.955,27.627,0.002
8200,5/2/2025 10:29,27.955,27.63,0.048
8201,5/2/2025 10:29,27.955,27.633,0.057
8202,5/2/2025 10:29,27.955,27.636,0.06
8203,5/2/2025 10:29,27.957,27.639,0.054
8204,5/2/2025 10:29,27.957,27.642,0.007
8205,5/2/2025 10:29,27.957,27.645,0.011
8206,5/2/2025 10:29,27.957,27.648,0.002
8207,5/2/2025 10:29,27.957,27.651,0.021
8208,5/2/2025 10:29,27.957,27.654,0.055
8209,5/2/2025 10:29,27.957,27.656,0.025
8210,5/2/2025 10:29,27.958,27.658,0.058
8211,5/2/2025 10:29,27.958,27.661,0.059
