Time,0_ET1,0_ET2,0_ET3,0_ET4,0_ET5,0_ET6,0_ET7,0_ET8,0_ET9,0_WT1,0_WT2,0_WT3,0_WT4,0_WT5,0_WT6,0_WT7,0_WT8,0_WT9,1_CH1,1_CH2,1_CH3,1_CH4,1_CT1,1_CT10,1_CT11,1_CT12,1_CT14,1_CT15,1_CT16,1_CT2,1_CT3,1_CT4,1_CT5,1_CT6,1_CT7,1_CT8,1_CT9,1_EH1,1_EH2,1_EH3,1_ER1,1_ER2,1_ET1,1_ET2,1_ET3,1_ET4,1_ET5,1_ET6,1_ET7,1_ET8,1_ET9,1_FH1,1_FH2,1_FR1,1_FR10,1_FR11,1_FR12,1_FR13,1_FR2,1_FR3,1_FR4,1_FR5,1_FR6,1_FR7,1_FR8,1_FR9,1_NH1,1_NT1,1_NT2,1_NT3,1_NT4,1_NT5,1_NT6,1_NT7,1_NT8,1_NT9,1_SH1,1_ST1,1_ST2,1_ST3,1_ST4,1_ST5,1_ST6,1_ST7,1_ST8,1_ST9,1_VI,1_VO,1_WR1,1_WT1,1_WT10,1_WT2,1_WT3,1_WT4,1_WT5,1_WT6,1_WT7,1_WT8,1_WT9,2_CH1,2_CH2,2_CH3,2_CH4,2_CT1,2_CT10,2_CT11,2_CT12,2_CT13,2_CT14,2_CT15,2_CT2,2_CT3,2_CT4,2_CT5,2_CT6,2_CT7,2_CT8,2_CT9,2_EH1,2_ET1,2_ET10,2_ET2,2_ET3,2_ET4,2_ET5,2_ET6,2_ET7,2_ET8,2_ET9,2_FH1,2_FH2,2_FT1,2_FT10,2_FT11,2_FT12,2_FT13,2_FT2,2_FT3,2_FT4,2_FT5,2_FT6,2_FT7,2_FT8,2_FT9,2_NH1,2_NT1,2_NT2,2_NT3,2_NT4,2_NT5,2_NT6,2_NT7,2_NT8,2_NT9,2_SH1,2_ST1,2_ST2,2_ST3,2_ST4,2_ST5,2_ST6,2_ST7,2_ST8,2_ST9,2_VI,2_VO,2_WH1,2_WH2,2_WH3,2_WT1,2_WT10,2_WT11,2_WT2,2_WT3,2_WT4,2_WT5,2_WT6,2_WT7,2_WT8,2_WT9,An_in_Vel_E,An_in_Vel_W,An_out_Temp_E,An_out_Temp_W,An_out_Vel_E,An_out_Vel_W,EO1,EO10,EO11,EO12,EO13,EO14,EO15,EO16,EO17,EO18,EO19,EO2,EO20,EO21,EO22,EO23,EO24,EO25,EO3,EO4,EO5,EO6,EO7,EO8,EO9,FO1,FO2,RO1,RO2,RO3,RO4,WO1,WO10,WO11,WO12,WO13,WO14,WO15,WO16,WO17,WO18,WO19,WO2,WO20,WO21,WO22,WO23,WO24,WO25,WO3,WO4,WO5,WO6,WO7,WO8,WO9,WinO1,WinO2
12:56,24.008,25.463,25.709,24.818,24.198,25.294,25.358,25.162,24.289,25.38,24.417,25.626,25.121,24.036,24.722,25.787,26.157,26.592,-0.004491416,0.002153136,-7.6424e-05,0.009303897,25.535,25.764,25.772,24.894,25.55,25.581,25.612,25.47,25.342,25.98,26.034,25.966,25.533,25.094,25.723,-0.000342745,-0.000350598,-0.000345399,24.551,24.591,24.667,25.092,25.065,25.258,25.418,25.688,25.556,25.721,25.423,-0.002930425,0.039795101,71.767,25.181,24.927,26.283,-9.900000000000001e+37,-17.69,181.353,59.353,-9.900000000000001e+37,9.900000000000001e+37,139.431,-9.900000000000001e+37,-161.55,-0.007613948,24.456,24.35,24.854,25.107,24.929,24.293,24.498,205.847,22.038,-0.010674164,24.856,24.519,25.045,27.653,27.226,25.631,24.72,308.636,25.829,26.621,24.695,25.248,25.769,-9.900000000000001e+37,25.489,25.811,25.752,25.484,24.851,26.074,26.086,25.833,-0.002753025,0.015398994,-0.002618426,-0.006543464,25.005,25.943,25.947,25.137,25.804,25.842,25.719,25.269,24.972,25.696,25.693,25.83,25.653,24.98,25.836,0.019235336,24.804,25.524,24.692,24.587,25.129,24.97,24.847,26.192,25.679,25.693,-0.007569819,-0.009353113,169.494,-9.900000000000001e+37,9.900000000000001e+37,385.208,-9.900000000000001e+37,197.18,26.577,-31.617,147.845,24.459,24.643,24.617,-9.900000000000001e+37,-0.00297577,24.739,24.677,24.839,25.364,24.61,25.197,25.163,25.249,24.351,-0.036826367,24.859,25.007,24.913,26.142,27.906,26.032,27.182,25.054,24.567,26.625,24.386,-0.000250616,-0.000260902,-0.000217547,23.715,25.358,24.984,24.439,24.222,24.77,24.196,24.694,25.103,25.126,25.36,-4.28e-08,6.43e-08,-4.28e-08,-1.071e-07,4.28e-08,-2.14e-08,31.607,26.901,27.185,30.092,35.862,27.532,24.532,30.202,28.907,31.829,35.949,32.114,27.628,29.978,28.864,31.765,35.511,27.618,33.056,35.739,26.489,30.021,29.096,31.556,36.377,21.647,21.992,41.703,32.791,38.023,30.959,23.914,23.784,23.557,24.242,26.784,23.443,22.668,24.123,23.408,24.703,26.937,24.308,22.655,24.951,25.086,25.957,27.711,24.351,25.299,26.621,23.158,23.971,23.391,24.762,27.764,25.895,24.934
12:57,23.984,25.468,25.744,24.799,24.211,25.246,25.329,25.14,24.31,25.445,24.425,25.612,25.121,24.033,24.7,25.795,26.104,26.603,0.009110791,-0.001528807,0.003134146,0.014908932,25.532,25.759,25.766,24.897,25.534,25.573,25.604,25.478,25.322,25.973,26.057,25.953,25.518,25.12,25.746,-0.000347501,-0.000348496,-0.000344515,24.538,24.572,24.656,25.092,25.073,25.281,25.398,25.711,25.579,25.683,25.41,-0.009932207,0.008516987,-157.418,25.184,24.949,26.302,110.881,-9.900000000000001e+37,66.352,130.397,-9.900000000000001e+37,116.233,9.900000000000001e+37,-9.900000000000001e+37,-9.900000000000001e+37,-0.006498339,24.464,24.334,24.828,25.094,24.937,24.293,24.505,124.229,22.057,-0.020984477,24.859,24.514,25.022,27.634,27.226,25.647,24.676,9.900000000000001e+37,25.848,26.608,24.679,25.256,25.743,-9.900000000000001e+37,25.432,25.806,25.752,25.44,24.861,26.071,26.076,25.812,0.004427377,-0.011093383,-0.012965929,-0.042088868,24.997,25.937,25.95,25.142,25.818,25.823,25.773,25.25,24.961,25.726,25.693,25.808,25.658,25.018,25.806,-0.032500194,24.825,25.494,24.714,24.538,25.142,24.994,24.839,26.167,25.698,25.725,0.044478408,0.00928985,185.795,-9.900000000000001e+37,-9.900000000000001e+37,9.900000000000001e+37,9.900000000000001e+37,320.305,26.583,91.945,336.246,24.483,24.638,24.584,9.900000000000001e+37,-0.014259382,24.704,24.734,24.839,25.32,24.619,25.219,25.147,25.235,24.386,0.05525173,24.827,25.039,24.919,26.101,27.903,26.04,27.138,25.038,24.545,26.594,24.365,-0.000252165,-0.000259686,-0.0002181,23.682,25.391,24.967,24.45,24.277,24.745,24.171,24.73,25.122,25.096,25.352,-2.14e-08,-4.28e-08,-6.43e-08,-6.43e-08,-6.43e-08,2.14e-08,31.427,26.835,27.212,29.919,35.233,28.366,24.761,30.035,28.482,31.702,35.667,32.053,26.9,29.909,28.742,31.582,34.854,27.084,33.008,35.011,24.825,29.917,28.527,31.492,35.683,21.609,21.744,40.418,33.224,39.569,29.936,24.141,23.844,23.645,24.335,26.609,23.097,22.838,24.147,23.501,24.751,27.166,24.416,23.163,24.946,24.765,25.901,27.956,23.463,25.299,26.736,23.095,23.958,22.749,24.831,27.812,25.895,24.772
12:58,24.054,25.536,25.794,24.829,24.289,25.325,25.373,25.189,24.34,25.507,24.412,25.582,25.132,24.069,24.695,25.792,26.074,26.568,-0.001326964,0.011830083,0.010269865,0.030859934,25.478,25.728,25.782,24.868,25.576,25.615,25.631,25.491,25.335,25.961,26.05,25.933,25.476,25.091,25.764,-0.000356349,-0.000350376,-0.000344736,24.583,24.582,24.623,25.089,25.052,25.253,25.405,25.665,25.564,25.69,25.426,-0.026123742,-0.023314094,-9.900000000000001e+37,25.158,24.939,26.261,77.167,-9.900000000000001e+37,-9.900000000000001e+37,193.494,-9.900000000000001e+37,-9.900000000000001e+37,9.900000000000001e+37,9.900000000000001e+37,-9.900000000000001e+37,-0.006142653,24.459,24.396,24.828,25.05,24.952,24.296,24.461,63.125,22.069,-0.001619536,24.851,24.512,24.973,27.624,27.177,25.624,24.673,313.209,25.799,26.66,24.674,25.248,25.717,-9.900000000000001e+37,25.403,25.77,25.784,25.445,24.807,26.074,26.097,25.76,0.01909941,0.006745859,0.002375771,0.01134002,25.011,25.91,25.972,25.151,25.793,25.815,25.757,25.231,24.934,25.721,25.715,25.77,25.634,25.023,25.779,-0.002664767,24.863,25.513,24.784,24.595,25.152,25.052,24.879,26.151,25.689,25.753,0.009644872,0.01477367,174.624,9.900000000000001e+37,-9.900000000000001e+37,-9.900000000000001e+37,9.900000000000001e+37,291.275,26.572,213.518,202.13,24.508,24.608,24.558,9.900000000000001e+37,0.00670173,24.675,24.749,24.886,25.258,24.575,25.282,25.168,25.147,24.465,0.025076057,24.75,25.056,24.946,26.065,27.887,26.056,27.136,24.994,24.526,26.612,24.36,-0.000257805,-0.000256146,-0.000222635,23.648,25.388,24.973,24.398,24.291,24.773,24.136,24.738,25.125,25.067,25.327,-6.43e-08,-1.285e-07,-8.57e-08,-1.714e-07,-1.071e-07,0.0,31.379,27.483,27.174,29.882,35.459,28.366,24.259,29.798,28.246,31.515,36.015,31.931,27.278,29.585,28.311,31.34,34.889,29.114,32.88,35.319,26.162,29.744,28.235,31.404,36.23,21.828,22.088,42.161,34.298,39.717,31.696,23.995,23.582,23.465,24.29,26.611,23.228,22.813,24.056,23.318,24.682,27.304,24.305,23.218,24.736,24.696,25.843,27.799,24.112,25.152,26.48,23.106,23.923,23.156,24.708,27.854,25.856,24.538
12:59,24.023,25.545,25.802,24.825,24.264,25.353,25.377,25.168,24.328,25.476,24.469,25.601,25.115,24.042,24.7,25.827,26.058,26.487,-0.007480566,0.000904697,-0.004626236,0.003851709,25.461,25.764,25.79,24.854,25.601,25.675,25.607,25.51,25.353,25.942,25.998,25.977,25.497,25.05,25.715,-0.000352035,-0.000352588,-0.000345731,24.628,24.591,24.645,25.147,25.044,25.267,25.458,25.64,25.56,25.729,25.496,-0.007079093,-0.053506832,74.809,25.111,24.936,26.308,348.529,-9.900000000000001e+37,-9.900000000000001e+37,49.241,9.900000000000001e+37,-9.900000000000001e+37,-9.900000000000001e+37,9.900000000000001e+37,154.67,0.002331753,24.412,24.368,24.846,25.053,24.934,24.301,24.42,-9.900000000000001e+37,22.183,0.026216872,24.822,24.522,24.934,27.627,27.137,25.655,24.658,-9.900000000000001e+37,25.837,26.699,24.664,25.242,25.758,-61.233,25.45,25.743,25.754,25.493,24.812,26.008,26.064,25.759,0.011562987,0.022210777,0.004382695,0.013971277,25.016,25.883,25.936,25.2,25.804,25.763,25.779,25.214,24.879,25.729,25.756,25.751,25.568,25.042,25.822,0.009957424,24.877,25.562,24.835,24.631,25.135,25.056,24.962,26.153,25.668,25.746,0.015622182,0.04247093,156.366,9.900000000000001e+37,-9.900000000000001e+37,-9.900000000000001e+37,9.900000000000001e+37,86.514,26.526,174.732,-62.605,24.483,24.605,24.542,125.235,0.010938768,24.655,24.715,24.9,25.271,24.548,25.28,25.187,25.123,24.478,0.017540188,24.748,24.993,24.957,26.095,27.87,26.051,27.141,24.964,24.57,26.604,24.306,-0.000257031,-0.00025681,-0.000219206,23.626,25.377,25.008,24.336,24.277,24.797,24.1,24.702,25.196,25.099,25.281,-1.5e-07,-6.43e-08,-6.43e-08,-4.28e-08,-1.071e-07,-2.14e-08,31.727,26.928,27.204,29.909,35.708,28.319,24.647,29.984,28.95,31.587,36.252,32.051,27.836,29.835,29.528,31.601,35.412,28.189,32.936,35.723,25.165,29.835,28.668,31.489,36.739,21.661,22.063,41.226,34.776,37.709,30.082,24.117,23.748,23.536,24.399,27.467,23.673,22.868,24.112,23.236,24.642,27.708,24.31,23.652,24.651,24.504,25.808,28.562,24.47,25.222,27.679,23.581,24.001,23.779,24.77,28.378,25.856,24.641
13:00,24.015,25.483,25.775,24.865,24.226,25.32,25.381,25.166,24.347,25.363,24.461,25.639,25.066,24.042,24.681,25.806,26.096,26.442,-0.009309758,-0.006275815,-0.012654041,-0.029652834,25.417,25.751,25.772,24.861,25.543,25.644,25.659,25.471,25.358,25.973,25.985,25.956,25.507,25.06,25.7,-0.000364754,-0.00035292,-0.000347611,24.606,24.643,24.684,25.126,25.116,25.261,25.445,25.677,25.536,25.767,25.542,0.026683169,-0.005339154,329.884,25.098,24.885,26.303,19.808,161.092,-58.689,-9.900000000000001e+37,9.900000000000001e+37,92.457,-9.900000000000001e+37,-32.672,223.406,0.012010027,24.41,24.308,24.841,25.048,24.918,24.327,24.43,-9.900000000000001e+37,22.094,0.028056595,24.82,24.553,24.942,27.52,27.169,25.629,24.686,-9.900000000000001e+37,25.795,26.683,24.586,25.264,25.735,391.924,25.491,25.741,25.705,25.475,24.83,26.002,26.025,25.733,-0.009443472,0.0320784,0.038233113,0.01798546,25.005,25.894,25.871,25.183,25.834,25.771,25.735,25.263,24.89,25.677,25.731,25.816,25.536,24.999,25.861,0.048225164,24.821,25.595,24.815,24.693,25.131,25.024,24.921,26.176,25.657,25.746,-0.007078429,0.051588475,109.959,236.906,9.900000000000001e+37,-9.900000000000001e+37,-9.900000000000001e+37,-9.900000000000001e+37,26.534,-60.557,-158.036,24.475,24.643,24.552,-9.900000000000001e+37,0.028021747,24.663,24.669,24.908,25.333,24.534,25.27,25.238,25.187,24.418,-0.082763412,24.772,24.95,24.9,26.117,27.802,26.004,27.147,24.964,24.572,26.596,24.321,-0.000248515,-0.000258248,-0.000221418,23.679,25.318,25.027,24.327,24.217,24.854,24.133,24.621,25.131,25.113,25.278,-8.57e-08,-1.071e-07,-1.5e-07,2.14e-08,-1.5e-07,-2.14e-08,31.469,28.599,26.97,29.731,35.934,29.659,24.22,29.912,28.532,31.423,36.557,32.003,28.336,29.825,28.568,31.471,35.551,29.591,32.846,36.037,26.978,29.694,28.681,31.229,37.034,21.699,22.222,43.26,36.081,39.808,32.397,24.241,23.947,23.695,24.468,27.698,24.26,23.013,24.109,23.508,24.714,27.966,24.388,23.636,24.574,24.64,25.784,28.995,25.204,25.324,28.093,24.188,24.061,24.36,24.841,28.528,25.941,24.952
13:01,24.02,25.523,25.754,24.817,24.231,25.331,25.33,25.147,24.339,25.473,24.452,25.639,25.08,24.047,24.697,25.781,26.055,26.462,0.001929282,-0.004893884,0.006702394,0.011387024,25.448,25.741,25.766,24.896,25.567,25.622,25.638,25.544,25.33,25.963,26.006,25.946,25.466,25.037,25.72,-0.000354026,-0.000353584,-0.000348717,24.598,24.579,24.675,25.106,25.118,25.288,25.448,25.709,25.576,25.788,25.495,-0.022063446,-0.004626014,-9.900000000000001e+37,25.147,24.89,26.319,-67.14,99.604,65.309,-61.081,243.13,1.881,-9.900000000000001e+37,-10.685,76.902,-0.009152708,24.373,24.344,24.819,25.031,24.898,24.316,24.424,227.33,22.19,0.014697391,24.8,24.535,24.951,27.536,27.14,25.587,24.64,-9.900000000000001e+37,25.798,26.655,24.599,25.226,25.744,-9.900000000000001e+37,25.441,25.761,25.75,25.492,24.862,26.0,26.081,25.793,0.009949461,-0.020146329,-0.00614199,-0.002708011,24.997,25.888,25.917,25.159,25.793,25.758,25.743,25.25,24.877,25.68,25.734,25.808,25.536,24.994,25.814,-0.021528479,24.798,25.62,24.758,24.634,25.129,25.019,24.913,26.209,25.663,25.769,-0.003589703,-0.032277226,166.067,108.714,249.127,115.654,-60.198,45.1,26.587,315.554,253.281,24.474,24.649,24.579,21.344,0.006657712,24.707,24.688,24.948,25.389,24.559,25.277,25.3,25.244,24.501,0.024944112,24.759,24.933,24.919,26.12,27.797,25.983,27.147,24.997,24.548,26.586,24.303,-0.00025869,-0.000262782,-0.000218875,23.696,25.342,25.019,24.346,24.22,24.808,24.117,24.659,25.133,25.11,25.278,-8.57e-08,-1.071e-07,-1.285e-07,-2.571e-07,-2.785e-07,2.14e-08,31.041,25.976,26.97,29.656,35.785,29.295,24.767,29.893,28.66,31.432,36.129,31.96,27.067,29.875,29.152,31.516,35.709,29.0,32.809,35.933,25.973,29.697,28.386,31.128,37.051,21.535,21.984,43.623,36.762,40.24,32.525,24.496,24.086,23.814,24.489,27.383,24.296,22.854,24.191,23.672,24.792,28.001,24.541,23.771,24.63,24.658,25.781,29.088,24.686,25.446,27.908,24.033,24.167,23.987,24.959,28.658,25.954,24.891
13:02,24.017,25.494,25.727,24.809,24.239,25.301,25.314,25.136,24.328,25.375,24.433,25.612,25.061,24.033,24.7,25.765,26.074,26.435,0.009289629,0.005052702,-0.010646897,-0.013010501,25.441,25.73,25.741,24.874,25.562,25.622,25.619,25.456,25.317,25.961,26.011,25.938,25.458,25.052,25.707,-0.000366524,-0.00035657,-0.000350376,24.56,24.595,24.657,25.073,25.125,25.269,25.409,25.716,25.544,25.77,25.476,0.017718362,-0.011289364,271.263,25.119,24.856,26.335,-46.956,184.339,240.595,-9.900000000000001e+37,246.286,312.396,-9.900000000000001e+37,-9.900000000000001e+37,-52.179,0.009794844,24.325,24.253,24.775,25.037,24.878,24.303,24.463,160.365,22.108,-0.006728214,24.823,24.554,24.988,27.519,27.156,25.652,24.743,-9.900000000000001e+37,25.803,26.7,24.639,25.234,25.714,353.904,25.457,25.777,25.74,25.464,24.89,26.011,26.032,25.762,-0.004403822,0.014551367,0.006390838,-0.001849211,24.964,25.916,25.874,25.118,25.834,25.747,25.711,25.269,24.915,25.647,25.693,25.814,25.552,24.947,25.836,0.000325049,24.801,25.601,24.738,24.642,25.159,24.992,24.921,26.219,25.666,25.715,0.022955106,0.049963667,132.245,-9.900000000000001e+37,366.807,394.946,-9.900000000000001e+37,139.869,26.626,37.319,190.941,24.501,24.657,24.6,-9.900000000000001e+37,0.000414192,24.761,24.705,24.918,25.435,24.565,25.252,25.297,25.285,24.365,0.010983893,24.789,24.899,24.877,26.127,27.807,25.96,27.12,24.985,24.523,26.637,24.365,-0.000255151,-0.000260128,-0.000222746,23.657,25.313,25.002,24.354,24.187,24.793,24.164,24.618,25.102,25.138,25.294,-8.57e-08,-2.356e-07,-2.142e-07,2.14e-08,-1.071e-07,-4.28e-08,31.235,28.95,26.989,29.592,35.844,29.5,24.826,29.612,28.115,31.201,36.291,31.867,27.787,29.748,28.713,31.29,35.791,29.8,32.704,35.97,27.242,29.562,28.707,31.003,36.857,21.473,21.704,42.388,34.979,39.617,31.358,24.172,24.208,23.789,24.486,27.325,23.518,22.797,24.206,23.69,24.811,27.829,24.524,23.315,24.723,24.853,25.865,28.984,23.927,25.436,27.517,23.592,24.175,23.482,24.971,28.526,25.984,24.862
13:03,24.007,25.526,25.7,24.811,24.25,25.293,25.333,25.134,24.304,25.473,24.403,25.59,25.08,24.001,24.673,25.81,26.051,26.481,0.000235686,0.01709359,0.014507016,0.011206417,25.528,25.725,25.772,24.831,25.597,25.636,25.589,25.476,25.299,25.914,26.0,25.961,25.445,25.037,25.7,-0.000353584,-0.000358561,-0.000348828,24.571,24.555,24.649,25.092,25.076,25.264,25.429,25.663,25.544,25.732,25.468,-0.000121437,0.018521089,-163.773,25.114,24.91,26.316,-178.867,-112.319,-22.708,196.059,-9.900000000000001e+37,-9.900000000000001e+37,9.900000000000001e+37,11.391,-9.900000000000001e+37,-0.008551384,24.33,24.282,24.754,25.034,24.899,24.252,24.421,209.421,22.185,-0.027278396,24.823,24.471,24.957,27.56,27.136,25.664,24.665,9.900000000000001e+37,25.814,26.69,24.662,25.239,25.729,-9.900000000000001e+37,25.464,25.796,25.738,25.477,24.88,26.041,26.038,25.759,0.007950831,-0.008558904,0.004517405,-0.002663219,24.956,25.927,25.884,25.107,25.818,25.807,25.686,25.214,24.917,25.674,25.688,25.794,25.533,24.98,25.817,-0.015769165,24.806,25.558,24.73,24.628,25.153,24.997,24.894,26.206,25.69,25.728,-0.000478007,-0.005027266,148.411,46.369,-9.900000000000001e+37,293.348,9.900000000000001e+37,352.563,26.576,137.743,280.4,24.512,24.639,24.578,9.900000000000001e+37,-0.000745213,24.759,24.721,24.864,25.383,24.622,25.255,25.243,25.274,24.368,0.028378429,24.828,24.973,24.933,26.129,27.862,26.026,27.114,25.015,24.642,26.624,24.383,-0.000254598,-0.000255262,-0.000216331,23.592,25.318,25.028,24.299,24.199,24.745,24.121,24.648,25.103,25.122,25.317,-6.43e-08,-1.285e-07,-1.285e-07,-8.57e-08,-1.928e-07,-4.28e-08,31.202,28.344,27.029,29.571,35.743,30.26,25.158,29.495,28.038,31.111,36.432,31.79,29.453,29.5,28.49,31.107,35.587,29.16,32.597,36.107,28.297,29.482,28.039,30.886,36.885,21.694,21.991,40.764,34.582,37.575,30.942,24.493,24.25,23.787,24.595,27.548,23.652,22.764,24.384,23.989,24.898,27.956,24.63,23.637,24.717,24.756,25.866,28.886,24.213,25.468,27.82,23.866,24.284,23.591,25.12,28.614,25.999,24.943
13:04,23.993,25.521,25.738,24.795,24.234,25.298,25.285,25.128,24.301,25.503,24.395,25.565,25.101,24.028,24.675,25.842,26.076,26.438,0.002359402,0.016602974,0.012276901,0.004917882,25.471,25.717,25.735,24.839,25.573,25.625,25.6,25.463,25.278,25.932,26.021,25.964,25.43,25.05,25.726,-0.000365086,-0.000355132,-0.00034927,24.577,24.568,24.623,25.111,25.081,25.277,25.424,25.686,25.58,25.719,25.458,-0.004448725,-0.026345823,-89.124,25.07,24.894,26.305,45.675,-199.901,-180.304,29.857,-55.229,-9.900000000000001e+37,9.900000000000001e+37,9.900000000000001e+37,-9.900000000000001e+37,0.004382806,24.32,24.287,24.733,24.983,24.925,24.275,24.427,100.173,22.179,-0.025236315,24.838,24.491,24.936,27.539,27.168,25.644,24.675,9.900000000000001e+37,25.755,26.69,24.662,25.263,25.71,-96.056,25.438,25.778,25.758,25.448,24.88,26.01,26.071,25.733,0.01071547,0.013016588,0.012143408,0.016469924,24.956,25.898,25.935,25.119,25.786,25.798,25.727,25.158,24.886,25.692,25.69,25.775,25.556,24.974,25.777,0.012411278,24.842,25.511,24.76,24.574,25.142,25.006,24.886,26.187,25.685,25.753,0.005765952,0.022222169,168.64,9.900000000000001e+37,-9.900000000000001e+37,-9.900000000000001e+37,9.900000000000001e+37,49.326,26.557,206.958,116.903,24.512,24.671,24.567,214.692,0.007638943,24.693,24.737,24.902,25.34,24.606,25.29,25.237,25.239,24.398,0.013838227,24.795,25.013,24.938,26.118,27.834,26.036,27.106,25.02,24.599,26.611,24.383,-0.000255815,-0.00026057,-0.000220312,23.573,25.36,24.967,24.299,24.179,24.723,24.108,24.667,25.092,25.085,25.323,-2.14e-08,0.0,-1.071e-07,-1.5e-07,-2.14e-08,2.14e-08,31.321,27.425,26.674,29.372,35.679,29.416,24.58,29.331,27.909,30.949,36.309,31.683,28.47,29.237,28.499,30.979,35.594,28.214,32.522,36.261,27.236,29.304,27.994,30.803,36.938,21.396,21.685,41.978,35.113,38.863,30.758,24.458,24.152,23.765,24.604,27.569,23.738,22.917,24.451,23.865,24.943,28.139,24.646,23.651,24.682,24.657,25.852,29.067,24.385,25.454,27.716,23.886,24.337,23.588,25.025,28.814,26.017,24.677
13:05,23.977,25.51,25.797,24.776,24.255,25.305,25.272,25.131,24.298,25.462,24.497,25.649,25.12,24.083,24.723,25.791,26.062,26.376,-0.008282516,0.011786396,0.012188533,0.001975513,25.45,25.761,25.787,24.811,25.536,25.621,25.577,25.51,25.331,25.96,26.027,26.01,25.515,25.039,25.743,-0.000362874,-0.000354469,-0.000350708,24.585,24.564,24.628,25.118,25.032,25.243,25.453,25.632,25.521,25.717,25.455,-0.002930867,-0.03477421,-9.900000000000001e+37,25.08,24.911,26.271,98.687,-9.900000000000001e+37,-9.900000000000001e+37,-100.22,9.900000000000001e+37,-9.900000000000001e+37,-9.900000000000001e+37,9.900000000000001e+37,131.209,0.004874196,24.366,24.324,24.809,25.057,24.899,24.299,24.429,-9.900000000000001e+37,22.16,0.008467288,24.82,24.529,24.91,27.507,27.112,25.624,24.648,-9.900000000000001e+37,25.735,26.712,24.666,25.244,25.757,-35.118,25.435,25.732,25.735,25.485,24.898,25.979,26.04,25.743,-0.013501669,0.026515612,0.041846819,0.023784154,25.0,25.88,25.944,25.199,25.844,25.794,25.792,25.179,24.846,25.702,25.743,25.785,25.533,25.023,25.848,0.062630882,24.79,25.571,24.758,24.596,25.077,25.0,24.916,26.16,25.644,25.737,-0.054241981,3.329e-05,165.16,192.335,9.900000000000001e+37,-9.900000000000001e+37,-9.900000000000001e+37,-180.88,26.557,-9.900000000000001e+37,-55.721,24.45,24.652,24.578,-9.900000000000001e+37,0.030117595,24.666,24.718,24.91,25.375,24.581,25.288,25.245,25.231,24.515,-0.01413991,24.773,24.975,24.919,26.12,27.826,26.039,27.12,24.99,24.601,26.605,24.338,-0.000257474,-0.000260349,-0.000224958,23.534,25.36,25.011,24.278,24.233,24.758,24.089,24.632,25.133,25.115,25.269,-1.071e-07,0.0,-1.285e-07,-8.57e-08,-1.285e-07,-2.142e-07,29.635,27.847,26.86,29.424,35.293,29.473,25.154,29.306,28.238,30.857,35.314,31.553,28.214,29.191,28.608,30.914,35.18,29.382,32.344,35.122,27.486,29.291,29.001,30.825,36.069,21.985,22.435,42.368,34.297,38.683,30.296,24.35,24.308,23.917,24.653,27.756,24.031,23.151,24.46,23.945,25.019,28.175,24.639,23.575,24.741,24.782,25.85,28.921,24.58,25.555,27.981,24.13,24.356,23.982,25.12,28.773,26.034,24.92
13:06,24.02,25.51,25.782,24.86,24.242,25.343,25.375,25.171,24.368,25.402,24.524,25.659,25.102,24.102,24.711,25.753,26.078,26.4,-0.011047927,-0.005829438,-0.003911988,-0.032334737,25.416,25.784,25.8,24.807,25.536,25.647,25.631,25.491,25.351,26.003,26.043,25.979,25.497,25.09,25.728,-0.000367851,-0.000359335,-0.000352699,24.542,24.589,24.61,25.041,25.081,25.209,25.378,25.668,25.502,25.748,25.468,0.024185738,0.008308286,170.091,25.062,24.895,26.217,-9.900000000000001e+37,175.026,49.373,-9.900000000000001e+37,9.900000000000001e+37,9.900000000000001e+37,-9.900000000000001e+37,-9.900000000000001e+37,175.688,0.010716797,24.402,24.329,24.817,25.073,24.927,24.338,24.437,-123.949,22.057,0.017073437,24.814,24.546,24.939,27.446,27.101,25.614,24.671,-9.900000000000001e+37,25.695,26.682,24.6,25.244,25.705,331.553,25.448,25.747,25.727,25.469,24.898,25.973,26.022,25.738,-0.004671028,-0.013800066,0.00848602,-0.006097861,25.013,25.941,25.928,25.197,25.862,25.799,25.782,25.28,24.899,25.691,25.762,25.866,25.533,25.018,25.885,0.002867492,24.763,25.596,24.747,24.637,25.096,24.992,24.894,26.16,25.639,25.742,-0.024249869,0.004963228,126.752,-9.900000000000001e+37,9.900000000000001e+37,9.900000000000001e+37,-9.900000000000001e+37,140.749,26.544,19.9,157.615,24.479,24.644,24.583,-149.562,0.012500531,24.672,24.672,24.921,25.37,24.537,25.263,25.294,25.231,24.458,-0.23862541,24.773,24.927,24.96,26.137,27.762,26.005,27.098,25.0,24.548,26.584,24.348,-0.000261013,-0.000261013,-0.000220091,23.722,25.352,25.054,24.34,24.265,24.847,24.157,24.646,25.159,25.126,25.288,-1.285e-07,-1.5e-07,-1.714e-07,-2.14e-08,-1.285e-07,-1.285e-07,30.993,27.36,26.873,29.403,34.761,28.94,24.322,29.606,28.79,31.084,34.757,31.678,27.596,29.778,29.573,31.257,34.662,27.888,32.582,34.638,24.418,29.579,28.941,30.973,35.437,21.873,22.377,43.373,36.067,39.273,32.37,24.557,24.292,24.008,24.741,28.08,24.652,23.178,24.502,23.85,25.048,28.488,24.652,23.859,24.764,24.836,25.913,29.233,25.123,25.558,28.151,24.281,24.353,24.444,25.183,28.943,26.107,25.151
