Date & Time,T_air (°C),T_globe (°C),Air_speed (m/s)
3/14/2025 9:20,28.813,29.098,0.003660817
3/14/2025 9:20,28.813,29.098,0.021812838
3/14/2025 9:20,28.815,29.098,0.017128829
3/14/2025 9:20,28.815,29.098,0.056481563
3/14/2025 9:20,28.815,29.098,0.04902439
3/14/2025 9:20,28.815,29.099,0.022614873
3/14/2025 9:20,28.815,29.099,0.000161554
3/14/2025 9:20,28.816,29.099,0.000161554
3/14/2025 9:20,28.816,29.099,0.050366511
3/14/2025 9:20,28.818,29.099,0.062593494
3/14/2025 9:20,28.818,29.099,0.072335294
3/14/2025 9:20,28.819,29.099,0.049876138
3/14/2025 9:20,28.819,29.099,0.045358586
3/14/2025 9:20,28.819,29.099,0.0673365
3/14/2025 9:20,28.821,29.099,0.05751333
3/14/2025 9:20,28.821,29.101,0.045358586
3/14/2025 9:20,28.821,29.101,0.035181213
3/14/2025 9:20,28.821,29.101,0.000161554
3/14/2025 9:20,28.822,29.101,0.000239328
3/14/2025 9:20,28.822,29.101,0.002935139
3/14/2025 9:20,28.822,29.101,0.005967111
3/14/2025 9:20,28.822,29.101,0.046468774
3/14/2025 9:20,28.824,29.101,0.04631387
3/14/2025 9:20,28.824,29.101,0.057178016
3/14/2025 9:20,28.824,29.103,0.060530741
3/14/2025 9:20,28.824,29.103,0.05281807
3/14/2025 9:20,28.824,29.103,0.001976131
3/14/2025 9:20,28.824,29.103,0.013141967
3/14/2025 9:20,28.825,29.103,0.004308703
3/14/2025 9:20,28.825,29.103,0.031536863
3/14/2025 9:20,28.825,29.103,0.028356792
3/14/2025 9:20,28.825,29.104,0.033604723
3/14/2025 9:20,28.825,29.104,0.000394874
3/14/2025 9:20,28.827,29.104,0.000161554
3/14/2025 9:20,28.827,29.104,0.000161554
3/14/2025 9:20,28.827,29.104,0.091410325
3/14/2025 9:20,28.829,29.104,0.095782518
3/14/2025 9:20,28.829,29.104,0.091487494
3/14/2025 9:20,28.827,29.104,0.060040786
3/14/2025 9:20,28.827,29.106,0.019587534
3/14/2025 9:20,28.827,29.106,0.038850235
3/14/2025 9:20,28.827,29.106,0.058931865
3/14/2025 9:20,28.827,29.106,0.053695347
3/14/2025 9:20,28.829,29.106,0.057435951
3/14/2025 9:20,28.829,29.106,0.113077119
3/14/2025 9:20,28.829,29.106,0.09537108
3/14/2025 9:20,28.829,29.107,0.081683324
3/14/2025 9:20,28.83,29.107,0.073674834
3/14/2025 9:20,28.83,29.107,0.065996272
3/14/2025 9:20,28.83,29.107,0.054159761
3/14/2025 9:21,28.832,29.107,0.049334123
3/14/2025 9:21,28.832,29.107,0.049876138
3/14/2025 9:21,28.832,29.109,0.038126859
3/14/2025 9:21,28.833,29.109,0.050211658
3/14/2025 9:21,28.833,29.109,0.06432078
3/14/2025 9:21,28.833,29.109,0.081374409
3/14/2025 9:21,28.835,29.109,0.061304315
3/14/2025 9:21,28.835,29.109,0.06068546
3/14/2025 9:21,28.835,29.109,0.072180722
3/14/2025 9:21,28.835,29.11,0.061149604
3/14/2025 9:21,28.835,29.11,0.047423968
3/14/2025 9:21,28.836,29.11,0.057255397
3/14/2025 9:21,28.836,29.11,0.061948922
3/14/2025 9:21,28.836,29.11,0.063289594
3/14/2025 9:21,28.836,29.11,0.080808045
3/14/2025 9:21,28.838,29.112,0.08603308
3/14/2025 9:21,28.838,29.112,0.066305568
3/14/2025 9:21,28.839,29.112,0.010034311
3/14/2025 9:21,28.839,29.112,8.38E-05
3/14/2025 9:21,28.839,29.112,0.000161554
3/14/2025 9:21,28.841,29.113,8.38E-05
3/14/2025 9:21,28.841,29.113,8.38E-05
3/14/2025 9:21,28.841,29.113,8.38E-05
3/14/2025 9:21,28.843,29.113,0.008039761
3/14/2025 9:21,28.843,29.113,0.044635615
3/14/2025 9:21,28.843,29.113,0.046856024
3/14/2025 9:21,28.844,29.115,0.039160239
3/14/2025 9:21,28.844,29.115,0.055914053
3/14/2025 9:21,28.844,29.115,0.054159761
3/14/2025 9:21,28.846,29.115,0.054959544
3/14/2025 9:21,28.846,29.115,0.068212724
3/14/2025 9:21,28.846,29.117,0.071382072
3/14/2025 9:21,28.846,29.117,0.078902818
3/14/2025 9:21,28.847,29.117,0.091487494
3/14/2025 9:21,28.847,29.117,0.081219949
3/14/2025 9:21,28.847,29.117,0.090947301
3/14/2025 9:21,28.849,29.118,0.092439208
3/14/2025 9:21,28.849,29.118,0.072979322
3/14/2025 9:21,28.849,29.118,0.058931865
3/14/2025 9:21,28.849,29.118,0.063057565
3/14/2025 9:21,28.849,29.118,0.052508427
3/14/2025 9:21,28.85,29.12,0.017931204
3/14/2025 9:21,28.85,29.12,0.031045691
3/14/2025 9:21,28.85,29.12,0.059886059
3/14/2025 9:21,28.852,29.12,0.052095558
3/14/2025 9:21,28.852,29.12,0.060917534
3/14/2025 9:21,28.852,29.121,0.07290204
3/14/2025 9:21,28.852,29.121,0.07130478
3/14/2025 9:21,28.853,29.121,0.073520279
3/14/2025 9:21,28.853,29.121,0.091101644
3/14/2025 9:21,28.853,29.121,0.076765531
3/14/2025 9:21,28.853,29.123,0.078825573
3/14/2025 9:21,28.855,29.123,0.064398116
3/14/2025 9:21,28.855,29.123,0.073597557
3/14/2025 9:21,28.855,29.123,0.066228245
3/14/2025 9:21,28.857,29.124,0.05170848
3/14/2025 9:21,28.857,29.124,0.012753559
3/14/2025 9:21,28.857,29.124,0.000161554
3/14/2025 9:21,28.858,29.124,0.004049553
3/14/2025 9:21,28.858,29.124,8.38E-05
3/14/2025 9:22,28.858,29.126,0.035982297
3/14/2025 9:22,28.86,29.126,0.012986605
3/14/2025 9:22,28.86,29.126,8.38E-05
3/14/2025 9:22,28.861,29.126,0.027787905
3/14/2025 9:22,28.861,29.127,0.045513502
3/14/2025 9:22,28.861,29.127,0.059499233
3/14/2025 9:22,28.861,29.127,0.020544987
3/14/2025 9:22,28.861,29.127,8.38E-05
3/14/2025 9:22,28.863,29.127,8.38E-05
3/14/2025 9:22,28.863,29.129,8.38E-05
3/14/2025 9:22,28.863,29.129,0.026365559
3/14/2025 9:22,28.864,29.129,0.000394874
3/14/2025 9:22,28.864,29.129,8.38E-05
3/14/2025 9:22,28.866,29.131,0.001198493
3/14/2025 9:22,28.866,29.131,0.000161554
3/14/2025 9:22,28.867,29.131,0.021114244
3/14/2025 9:22,28.867,29.131,0.049411556
3/14/2025 9:22,28.867,29.131,0.05170848
3/14/2025 9:22,28.869,29.132,0.001587319
3/14/2025 9:22,28.869,29.132,8.38E-05
3/14/2025 9:22,28.869,29.132,0.000161554
3/14/2025 9:22,28.871,29.132,8.38E-05
3/14/2025 9:22,28.871,29.134,0.00677031
3/14/2025 9:22,28.871,29.134,0.000161554
3/14/2025 9:22,28.872,29.134,0.000161554
3/14/2025 9:22,28.872,29.134,0.000161554
3/14/2025 9:22,28.872,29.135,0.000161554
3/14/2025 9:22,28.874,29.135,0.000161554
3/14/2025 9:22,28.874,29.135,0.000161554
3/14/2025 9:22,28.874,29.135,8.38E-05
3/14/2025 9:22,28.875,29.135,0.024141166
3/14/2025 9:22,28.875,29.137,0.054004958
3/14/2025 9:22,28.875,29.137,0.072489864
3/14/2025 9:22,28.875,29.137,0.05973133
3/14/2025 9:22,28.877,29.137,0.063366936
3/14/2025 9:22,28.877,29.138,0.059421866
3/14/2025 9:22,28.877,29.138,0.056945869
3/14/2025 9:22,28.877,29.138,0.0680581
3/14/2025 9:22,28.878,29.138,0.061948922
3/14/2025 9:22,28.878,29.14,0.047191631
3/14/2025 9:22,28.878,29.14,0.011458764
3/14/2025 9:22,28.88,29.14,0.000161554
3/14/2025 9:22,28.88,29.14,8.38E-05
3/14/2025 9:22,28.88,29.141,0.000161554
3/14/2025 9:22,28.881,29.141,0.000161554
3/14/2025 9:22,28.881,29.141,0.060840176
3/14/2025 9:22,28.883,29.143,0.039082739
3/14/2025 9:22,28.883,29.143,0.000161554
3/14/2025 9:22,28.885,29.143,0.007236657
3/14/2025 9:22,28.885,29.143,0.000161554
3/14/2025 9:22,28.885,29.145,8.38E-05
3/14/2025 9:22,28.885,29.145,8.38E-05
3/14/2025 9:22,28.886,29.145,0.000628189
3/14/2025 9:22,28.886,29.145,8.38E-05
3/14/2025 9:22,28.886,29.146,8.38E-05
3/14/2025 9:22,28.888,29.146,8.38E-05
3/14/2025 9:22,28.888,29.146,-1.99E-05
3/14/2025 9:22,28.888,29.148,8.38E-05
3/14/2025 9:22,28.888,29.148,0.005241589
3/14/2025 9:22,28.889,29.148,0.021502357
3/14/2025 9:23,28.889,29.148,0.010034311
3/14/2025 9:23,28.889,29.149,0.021579978
3/14/2025 9:23,28.889,29.149,0.028279218
3/14/2025 9:23,28.891,29.149,0.022459645
3/14/2025 9:23,28.891,29.151,0.037661807
3/14/2025 9:23,28.891,29.151,0.051785896
3/14/2025 9:23,28.892,29.151,0.055836663
3/14/2025 9:23,28.892,29.152,0.041149236
3/14/2025 9:23,28.892,29.152,0.030166699
3/14/2025 9:23,28.894,29.152,0.043757663
3/14/2025 9:23,28.894,29.152,0.046081511
3/14/2025 9:23,28.894,29.154,0.013375006
3/14/2025 9:23,28.895,29.154,0.019665169
3/14/2025 9:23,28.895,29.154,0.046004057
3/14/2025 9:23,28.897,29.155,0.000239328
3/14/2025 9:23,28.897,29.155,0.000161554
3/14/2025 9:23,28.897,29.155,0.002468605
3/14/2025 9:23,28.897,29.157,0.013219647
3/14/2025 9:23,28.899,29.157,0.011458764
3/14/2025 9:23,28.899,29.157,0.049411556
3/14/2025 9:23,28.899,29.159,0.058699753
3/14/2025 9:23,28.9,29.159,0.072644431
3/14/2025 9:23,28.9,29.159,0.082944648
3/14/2025 9:23,28.902,29.16,0.070995609
3/14/2025 9:23,28.902,29.16,0.087139586
3/14/2025 9:23,28.903,29.16,0.081297179
3/14/2025 9:23,28.903,29.162,0.079932706
3/14/2025 9:23,28.905,29.162,0.075426323
3/14/2025 9:23,28.905,29.162,0.050030995
3/14/2025 9:23,28.905,29.163,0.048921143
3/14/2025 9:23,28.906,29.163,0.076301975
3/14/2025 9:23,28.906,29.163,0.062413017
3/14/2025 9:23,28.908,29.165,0.032881015
3/14/2025 9:23,28.908,29.165,0.026443146
3/14/2025 9:23,28.908,29.165,0.021993948
3/14/2025 9:23,28.909,29.166,0.023184024
3/14/2025 9:23,28.909,29.166,0.000472647
3/14/2025 9:23,28.911,29.166,8.38E-05
3/14/2025 9:23,28.911,29.168,0.003272067
3/14/2025 9:23,28.911,29.168,8.38E-05
3/14/2025 9:23,28.913,29.168,0.066872591
3/14/2025 9:23,28.913,29.17,0.012183868
3/14/2025 9:23,28.913,29.17,0.050521361
3/14/2025 9:23,28.914,29.17,0.066228245
3/14/2025 9:23,28.914,29.171,0.069630012
3/14/2025 9:23,28.916,29.171,0.048921143
3/14/2025 9:23,28.916,29.171,0.05227619
3/14/2025 9:23,28.917,29.173,0.013789284
3/14/2025 9:23,28.919,29.173,0.000161554
3/14/2025 9:23,28.919,29.173,0.044635615
3/14/2025 9:23,28.92,29.174,0.065351879
3/14/2025 9:23,28.92,29.174,0.06916619
3/14/2025 9:23,28.92,29.174,0.068135412
3/14/2025 9:23,28.922,29.176,0.071227488
3/14/2025 9:23,28.922,29.176,0.054495161
3/14/2025 9:23,28.923,29.176,0.055681882
3/14/2025 9:23,28.923,29.177,0.020156841
3/14/2025 9:23,28.923,29.177,8.38E-05
3/14/2025 9:23,28.925,29.177,0.027141406
3/14/2025 9:23,28.925,29.179,0.049876138
3/14/2025 9:24,28.927,29.179,0.002857384
3/14/2025 9:24,28.927,29.18,-1.99E-05
3/14/2025 9:24,28.927,29.18,8.38E-05
3/14/2025 9:24,28.928,29.18,8.38E-05
3/14/2025 9:24,28.928,29.182,8.38E-05
3/14/2025 9:24,28.928,29.182,-1.99E-05
3/14/2025 9:24,28.93,29.182,0.010034311
3/14/2025 9:24,28.93,29.184,8.38E-05
3/14/2025 9:24,28.93,29.184,8.38E-05
3/14/2025 9:24,28.931,29.184,8.38E-05
3/14/2025 9:24,28.931,29.185,8.38E-05
3/14/2025 9:24,28.931,29.185,0.033036099
